property_place_id,nearby_place_id,name,address,place_type,rating,user_ratings_total
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJ_5femVE6GJYRC8mXzay4GK8,Tablón del Ancla,"Antonio Varas 350, Puerto Montt",restaurant,4.2,4231.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJ5QogZVE6GJYRxbbkKEXOVlY,Telepizza,"Benavente 350 056, Puerto Montt, Puerto Montt",restaurant,3.9,517.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJ32PPkUQ6GJYRAbcgX1L8yDQ,La Fuente de Alí,"Antonio Varas 437, Puerto Montt",restaurant,4.1,2323.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJIQ6YMFA6GJYRRobwA9-f6JE,Juan Maestro,"Illapel 10, Local 301, Puerto Montt",restaurant,2.1,23.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJB7gYMlA6GJYRwazDUEJjwuM,Dominó,"Illapel 10, Puerto Montt",restaurant,2.9,53.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJwWTDpVM6GJYR8Lau3fDbhXk,Subway,"Guillermo Gallardo 211, Puerto Montt",restaurant,4.0,1983.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJWwNafVA6GJYR1Y-MNJoCWHU,oveja negra,"Urmeneta 70, Puerto Montt, Puerto Montt",restaurant,4.0,3.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJU_ShgFA6GJYRofIN-lgYct8,Bogo´s Bar Restaurant,"Urmeneta 22, Puerto Montt, Puerto Montt",restaurant,4.0,233.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJRSRGAVM6GJYRqY99wPFwgTM,Juan Maestro,"Urmeneta 580 Local 303-304, Puerto Montt",restaurant,3.3,15.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJVaHoHFM6GJYRSjDqvC7X1aI,KFC,"Juan Soler Manfredini 131, Local 409, Puerto Montt",restaurant,2.7,34.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJvw4GL1I6GJYRrKwk0_EuLjc,Inversiones Isla Huar,"Rancagua 117, Puerto Montt",restaurant,3.0,1.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJffO5JVI6GJYRHRKdu5f3QjQ,Café Sherlock,"Antonio Varas 452, Puerto Montt",restaurant,4.1,1589.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJ-bf3z1M6GJYRicpU6fmEPj4,Administradora Restaurantes Bgl,"Rancagua 235, Puerto Montt, Puerto Montt",restaurant,3.0,1.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJ69lhwlM6GJYRChWsV-GaVkQ,Soc Gastronomica y Turistica Barde la Esquina,"Rancagua 245, Puerto Montt, Puerto Montt",restaurant,3.0,1.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJpf9Zo1E6GJYRVZa_FltwWoU,Bip Computer Puerto Montt,"Quillota 117, Puerto Montt",store,4.0,96.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJUxAiFpM6GJYRA3RoPUzHkVk,Be 777 Belleza Puerto Montt,"Benavente 379, Puerto Montt",store,4.5,2.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJk-ayB1M6GJYR27EWI2wgO5E,San Francisco Trading Co Chile S.A.,"Benavente 550, Puerto Montt, Puerto Montt",store,4.0,1.0
ChIJncUHC1E6GJYRoy4B8xFbbKg,ChIJ4zqtJFA6GJYRC6Op-RXVHh4,Kivül,"local 304, Illapel 10, Puerto Montt, Puerto Montt",store,4.3,29.0
ChIJbUzPLYY8GJYRwT5qssapCiA,ChIJL2yBtJ49GJYRF96jtYksZWU,Dannpoke,"Avenida Capitán Ávalos 6261, puerta sur, Puerto Montt",restaurant,5.0,7.0
ChIJbUzPLYY8GJYRwT5qssapCiA,ChIJB5eBhBo9GJYRNif1zCVOAmk,Raíces Del Sur,"Ricardo Krebs, Puerto Montt",restaurant,4.9,21.0
ChIJbUzPLYY8GJYRwT5qssapCiA,ChIJ_7oDUaQ9GJYRoxfRI33QySE,Chikiluky comida rápida.,"Adelina Gutierrez 6105, Puerto Montt",restaurant,5.0,3.0
ChIJbUzPLYY8GJYRwT5qssapCiA,ChIJxzM_UgA9GJYRp5hqcN2pbCk,Daisuki Sushi,"Avenida Archipielago Juan Fernandez 6069, Puerto Montt",restaurant,5.0,2.0
ChIJbUzPLYY8GJYRwT5qssapCiA,ChIJh1-lVAA9GJYRmWs3BxylKe8,De La C,"Archipielago Juan Fernández, Sur 6141, Puerto Montt",restaurant,4.5,4.0
ChIJbUzPLYY8GJYRwT5qssapCiA,ChIJuxLVFwA9GJYR-4DP5xK3qGg,La Olla de Doña Bella,"Avenida Archipielago Juan Fernandez 6169, Puerto Montt",restaurant,4.4,27.0
ChIJbUzPLYY8GJYRwT5qssapCiA,ChIJBQ5nTQA9GJYRM8L2q6Y8lps,Mailen Foodtruck,"Pasaje José Fuentes, Puerto Montt",restaurant,4.9,10.0
ChIJbUzPLYY8GJYRwT5qssapCiA,ChIJ9yUbYjM9GJYRCFpxJqWa5zs,Delicias Marioly,"pob. puerta sur, playa pilol 6179, Puerto Montt",restaurant,,
ChIJbUzPLYY8GJYRwT5qssapCiA,ChIJSQfX_Ms9GJYRwMKZ0mu9YiQ,Trotamundos Minimarket,Puerto Montt,store,,
ChIJbUzPLYY8GJYRwT5qssapCiA,ChIJWf47hrs9GJYR7yxkXMu6nGw,Minimarket La Abejita,"Luis Gomez Carreno 6220, Isla de Pascua, Puerto Montt",store,4.9,45.0
ChIJbUzPLYY8GJYRwT5qssapCiA,ChIJPS6kPL89GJYRs5o4PFdLRM8,BELARMAR,"Isla de Pascua 6113, Puerto Montt",store,5.0,1.0
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJO2VyZpE7GJYRc4Z4iUXv-W4,La Papa Nostra,"Avenida Los Notros 1154, Puerto Montt, Puerto Montt",restaurant,4.0,29.0
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJg4tFNdI7GJYR8xjZfkJyIx4,Tentación Sushi Express Mirasol,"Avenida Los Notros 1140, Puerto Montt",restaurant,3.7,75.0
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJMaeG4o87GJYRI3oiQfRLSGw,Restaurant Mil Sabores,"Avenida Los Notros 1017, Puerto Montt, Puerto Montt",restaurant,4.3,155.0
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJyybvg-07GJYRPCPLQJgX6lY,Pa' que los Primos,"Avenida Los Notros 1251, Llanquihue, Puerto Montt",restaurant,3.8,23.0
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJ6UAoykA7GJYR8vGQJFp6uKk,Ke Pizzas & Sushi,"Avenida Los Notros 1261, Puerto Montt, Puerto Montt",restaurant,3.9,36.0
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJneI2MH47GJYRZRTVwPH_5oc,Sabor del valle,"Avenida Los Notros 1222, Puerto Montt",restaurant,,
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJtQVFf6M7GJYRw7OFq5QeUOQ,Franks Fusion,"Franksfusion.cl, Puerto Montt",restaurant,3.5,20.0
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJ6yYRdWA7GJYRwN30J5RnJOA,El Sol Burgers and Waffles,"Avenida Los Notros 1236, Puerto Montt",restaurant,4.0,23.0
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJLVylb4c9GJYRkpMUub594ys,Baitaru Sushi,"Avenida Los Notros 1299, Puerto Montt",restaurant,4.8,46.0
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJ55MsTwA7GJYRJZ0ZKre2nCk,Apicio Puerto Montt,"Pasaje Puerto Chacabuco 994, Puerto Montt",restaurant,,
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJJaOtH4Y7GJYRB50SOvzvrCc,Lima 27,"Avenida Los Notros 1262, Puerto Montt",restaurant,4.5,136.0
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJsewlPV47GJYRBXVLKVRqIbw,EL CUENTO DEL BOLO,"Pto Natales 1171, Puerto Montt, Puerto Montt",restaurant,,
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJ687ShJA7GJYR_iPiTYvg-po,Macarena Elizabeth Uribe Saez,"Avenida Los Notros 896, Puerto Montt, Puerto Montt",restaurant,5.0,1.0
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJ8x9JqdA7GJYRkP_zDvUA5YU,LA GLORIOSA FAST FOOD,"Av la Cruz #1090 Padre Hurtado, Puerto Montt",restaurant,,
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJ_dj5hI87GJYRbHZL9BT1b2E,Tecknopos,"Calle Puerto Gregorio 1280, Puerto Montt",store,3.0,6.0
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJt7YGbD47GJYRh4es8NfFvI8,vglobalt,"Avenida Los Notros, Puerto Montt",store,,
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJO6x0TVI6GJYRbw5HpCpRUXw,Publichile Spa,"Avenida Los Notros 1208, Puerto Montt, Puerto Montt",store,,
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJsV-mkgM7GJYROjZo6UEpVPk,Bordados Brisasur Spa,"Portal del Mar, Maximiliano Uribe 1031, Puerto Montt, Puerto Montt",store,5.0,2.0
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJucyNWHw7GJYRL344EVcMIJ0,Jugueton Estampados,"Pto Guadal #1107, Puerto Montt, Puerto Montt",store,3.0,1.0
ChIJvdirZIU7GJYR6275l-6fBbw,ChIJX5_B6bM7GJYRfem6Dou2lDQ,Vidrieria ventglass puerto montt,"altos de mirasol, Pto Almeyda 1123, Puerto Montt, Puerto Montt",store,4.4,7.0
ChIJR_EYSp48GJYR9_3fyCFc90s,ChIJo3nPSAA7GJYRKhlnxrBU100,Carro Melihuen,"Granítica, Puerto Montt",restaurant,,
ChIJR_EYSp48GJYR9_3fyCFc90s,ChIJsTVdXzs9GJYRij_f8G00KO8,Foodtruck Ruta 226,"Cardonal bajo km 1.7, Puerto Montt",restaurant,4.9,14.0
ChIJR_EYSp48GJYR9_3fyCFc90s,ChIJUzi1AgA7GJYRa3lo83GpN9E,Wampus Tepual,"Avenida El Tepual 1360, Puerto Montt",restaurant,2.4,8.0
ChIJR_EYSp48GJYR9_3fyCFc90s,ChIJubwU-QE7GJYROjQHPsZFPKk,K-Pollo,"Calle Anortosita 5451, Puerto Montt",restaurant,5.0,1.0
ChIJR_EYSp48GJYR9_3fyCFc90s,ChIJ17rfdZ08GJYR3pIc_78SkeA,Comidas donde Andreita,"Ruta 226, Puerto Montt, Puerto Montt",restaurant,4.7,112.0
ChIJR_EYSp48GJYR9_3fyCFc90s,ChIJGYsi3p08GJYR-K97E0e0YSI,Prodalam,"Camino El Tepual Km 1.6 - Ruta V-266, Puerto Montt",store,4.0,194.0
ChIJR_EYSp48GJYR9_3fyCFc90s,ChIJRVFtMc87GJYR9EEsqYlrXss,Jofre accesorios.com,"Villa melihuen, pasaje quiastolita, Puerto Montt",store,,
ChIJR_EYSp48GJYR9_3fyCFc90s,ChIJO_qYgNg7GJYRXhWuQVVjqeI,"""Pa' Que Maik"" Tienda De Alimentos Naturales","Villa melihuen, Granítica 5488, Puerto Montt",store,,
ChIJR_EYSp48GJYR9_3fyCFc90s,ChIJMZnreQA9GJYR7lle72g2Ops,El colchaguino,"Ruta 226, km 1.5, Puerto Montt",store,5.0,1.0
ChIJR_EYSp48GJYR9_3fyCFc90s,ChIJw9jliok7GJYRKqez_1xnH-E,Pal Perro y El Gato,"Avenida El Tepual 1360, Puerto Montt",store,5.0,4.0
ChIJR_EYSp48GJYR9_3fyCFc90s,ChIJ71WvjM49GJYR_lzGMojYCg8,H&l Service Spa,"Canal Lemuy 6058, Puerto Montt",store,5.0,1.0
ChIJR_EYSp48GJYR9_3fyCFc90s,ChIJwTLC0Mg7GJYREbxaarY2etw,Mall Chino Casa Moderno,"Avenida Ruta 226 Ch, Puerto Montt",store,4.3,210.0
EjhDYWxsZSBMYWd1bmEgUGV0cmVsIDE1MDMsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCcfwKHRuPBiWEeJj7_LIjJlEEN8LKhQKEglfAx90bjwYlhHICMfUSEm7nA,ChIJ2-4by949GJYRzMZN_AYrRcM,Dragon Burger,"Norma Patiño Navarro 1641, Puerto Montt",restaurant,4.0,9.0
EjhDYWxsZSBMYWd1bmEgUGV0cmVsIDE1MDMsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCcfwKHRuPBiWEeJj7_LIjJlEEN8LKhQKEglfAx90bjwYlhHICMfUSEm7nA,ChIJY1_003M8GJYRkkx4GW9tUsA,Comida Rapida El Sabroson Del Profe,"Avenida Los Notros 1551, Puerto Montt, Puerto Montt",restaurant,4.2,199.0
EjhDYWxsZSBMYWd1bmEgUGV0cmVsIDE1MDMsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCcfwKHRuPBiWEeJj7_LIjJlEEN8LKhQKEglfAx90bjwYlhHICMfUSEm7nA,ChIJcdtrvqU9GJYRwEAzI97NsS8,Vander Jack,"5480000, Puerto Montt",restaurant,4.0,4.0
EjhDYWxsZSBMYWd1bmEgUGV0cmVsIDE1MDMsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCcfwKHRuPBiWEeJj7_LIjJlEEN8LKhQKEglfAx90bjwYlhHICMfUSEm7nA,ChIJm1OOIKw7GJYReelkC8yn2hQ,Biga Pizzeria,"Mirador del Bosque Norte 1602, Puerto Montt",restaurant,5.0,4.0
EjhDYWxsZSBMYWd1bmEgUGV0cmVsIDE1MDMsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCcfwKHRuPBiWEeJj7_LIjJlEEN8LKhQKEglfAx90bjwYlhHICMfUSEm7nA,ChIJHblPh8Y9GJYRQp99cQzv8kU,Tiembla la mesa food truck,"Mirador del Bosque Norte 1556, Puerto Montt",restaurant,,
EjhDYWxsZSBMYWd1bmEgUGV0cmVsIDE1MDMsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCcfwKHRuPBiWEeJj7_LIjJlEEN8LKhQKEglfAx90bjwYlhHICMfUSEm7nA,ChIJn0RQGoY7GJYR5kjKMQHKuY4,Reisy Mascotas,"Bosquemar, Avenida Los Notros 1638, Puerto Montt",store,4.7,63.0
EjhDYWxsZSBMYWd1bmEgUGV0cmVsIDE1MDMsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCcfwKHRuPBiWEeJj7_LIjJlEEN8LKhQKEglfAx90bjwYlhHICMfUSEm7nA,ChIJ2dyNuxE7GJYRk5rLwZef3cU,Great Importations SpA,"Pasaje Río Trancura 1684, Puerto Montt",store,,
EjhDYWxsZSBMYWd1bmEgUGV0cmVsIDE1MDMsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCcfwKHRuPBiWEeJj7_LIjJlEEN8LKhQKEglfAx90bjwYlhHICMfUSEm7nA,ChIJA9iz3y49GJYRQ8AKOeYlNkg,Minimarket El Matteito,"Calle Margot Loyola Palacios 1494, Puerto Montt",store,,
EjhDYWxsZSBMYWd1bmEgUGV0cmVsIDE1MDMsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCcfwKHRuPBiWEeJj7_LIjJlEEN8LKhQKEglfAx90bjwYlhHICMfUSEm7nA,ChIJ5wwYioU9GJYR9gkADHrmuuc,Chile UP,"Calle Laguna Petrel 1537, Puerto Montt",store,,
EjhDYWxsZSBMYWd1bmEgUGV0cmVsIDE1MDMsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCcfwKHRuPBiWEeJj7_LIjJlEEN8LKhQKEglfAx90bjwYlhHICMfUSEm7nA,ChIJCzOzsjQ9GJYREgfI0nzFZ2o,Natura ScattStore,"Bosque Naranja 1673, Puerto Montt",store,5.0,5.0
EjhDYWxsZSBMYWd1bmEgUGV0cmVsIDE1MDMsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCcfwKHRuPBiWEeJj7_LIjJlEEN8LKhQKEglfAx90bjwYlhHICMfUSEm7nA,ChIJv8VyN949GJYRKzHjsYE2XQQ,Puerto Games,"Bosque Nuevo 1696, Puerto Montt",store,5.0,19.0
EjhDYWxsZSBMYWd1bmEgUGV0cmVsIDE1MDMsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCcfwKHRuPBiWEeJj7_LIjJlEEN8LKhQKEglfAx90bjwYlhHICMfUSEm7nA,ChIJHyeuWgA9GJYRl9BRgD2qnIE,Valenty,"Avenida Los Notros 1757, Puerto Montt",store,,
EjhDYWxsZSBMYWd1bmEgUGV0cmVsIDE1MDMsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCcfwKHRuPBiWEeJj7_LIjJlEEN8LKhQKEglfAx90bjwYlhHICMfUSEm7nA,ChIJtTt9lqU9GJYRBmxxsZ44mTY,costura popular bosquemar,"Mauricio de la Parra 1693, Puerto Montt",store,5.0,1.0
EjhDYWxsZSBMYWd1bmEgUGV0cmVsIDE1MDMsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCcfwKHRuPBiWEeJj7_LIjJlEEN8LKhQKEglfAx90bjwYlhHICMfUSEm7nA,ChIJX5N0IE47GJYRoEW-nbx_XJQ,La casa del pellet,"Gladys Cardenas Mansilla 1768, Puerto Montt",store,4.7,24.0
EjhDYWxsZSBMYWd1bmEgUGV0cmVsIDE1MDMsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCcfwKHRuPBiWEeJj7_LIjJlEEN8LKhQKEglfAx90bjwYlhHICMfUSEm7nA,ChIJWShZzjA9GJYR-yS4SFvuLoU,Modadictos LC,"Pasaje Pedro Sienna 1771, Puerto Montt",store,,
EjhDYWxsZSBMYWd1bmEgUGV0cmVsIDE1MDMsIFB1ZXJ0byBNb250dCwgTG9zIExhZ29zLCBDaGlsZSIxEi8KFAoSCcfwKHRuPBiWEeJj7_LIjJlEEN8LKhQKEglfAx90bjwYlhHICMfUSEm7nA,ChIJc_rKTvQ9GJYRRixaR71eflY,Frutos Lu,"Avenida Los Notros 1636, Puerto Montt",store,5.0,11.0
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJOSg3Srs7GJYR9C3uQR2o0Zg,China Express,"Cerro Tronador 4613, Puerto Montt, Puerto Montt",restaurant,4.0,159.0
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJV9A0TQA7GJYRoqrLx03xAgM,Entre pollos y empanadas,"Pasaje Nuevo 15 219, Puerto Montt",restaurant,,
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJZVMPwug7GJYRBSr4JMMvLAI,El Placer de Comer,"Cerro Tronador 4606, Puerto Montt",restaurant,3.7,3.0
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJkQkp-Rw7GJYRdOdzODTbnLg,DONDE HOMERO VALLE VOLCANES,"CERRO TRONADOR, VALLE VOLCANES 4597, Puerto Montt",restaurant,3.6,35.0
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJU1wRPtYmGJYRe1efBea5sj8,Ohsama,"Avenida Cuarta Terraza 5036, Puerto Montt, Puerto Montt",restaurant,4.3,565.0
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJvRQ302I6GJYR3Dl88pZhxio,Rest Tai,"Avenida Cuarta Terraza 5034, Puerto Montt, Puerto Montt",restaurant,4.5,65.0
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJLW9n8As7GJYRC5snexXGWoQ,Big Smash,"Valle Volcanes, Avenida Marcelo Fourcade 4937, Puerto Montt",restaurant,4.7,46.0
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJaTlToIc6GJYREBi013niwlk,Pizzería & Emporio Valle Sabor,"Avenida Marcelo Fourcade 4935, Puerto Montt",restaurant,4.0,76.0
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJE4Xy0WI6GJYRV-dkR3VXguc,Serviin,"Avenida Cuarta Terraza 4955, Puerto Montt",restaurant,5.0,1.0
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJgZvyA2g7GJYRTqSiI9VcYpY,La Waffleria,"Los Pimientos 4688, Puerto Montt",store,4.4,440.0
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJcXfcBP87GJYRkTEEbZgeLu0,Dulce Colibrí,"Pasaje Volcán Tupungato, Valle Volcanes 133, Puerto Montt, Puerto Montt",restaurant,,
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJC2GdPwA7GJYRcHK3ChjFT8I,¡Que Papas!,"Avenida Marcelo Fourcade 4975, Puerto Montt",restaurant,3.4,49.0
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJQ3bkUY86GJYRL7C-tg5mU40,Bonhomía Sureña,"Valle Volcanes, Volcán Láscar 101, Puerto Montt, Puerto Montt",restaurant,4.5,21.0
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJN4eHyYg6GJYRe7FY8gJenUs,Shawarma Valle Volcanes,"Volcán Láscar 113, Puerto Montt, Puerto Montt",restaurant,4.3,301.0
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJm3qNa2I6GJYRTY-tvsNDaXM,One World Seafood,"Los Algarrobos 5019, Puerto Montt, Puerto Montt",restaurant,,
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJ55a_rQw7GJYR_TJ9c_sUvXc,minamisushi.pm,Puerto Montt,restaurant,,
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJYQQoZqQ7GJYRqGSWM0p0yPw,Elvis King,"Volcán Láscar 112, Puerto Montt",restaurant,,
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJp0yEOIY6GJYR-Gj9MXG-8JA,Easyclean Ltda. Administracion,"Pasaje Nuevo 40 N°603 - Valle Volcanes, Puerto Montt",store,4.2,5.0
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJFRYZKn06GJYRy9xMfrwxdPU,Comercial Mercover Trading Limitada,"Avenida Cuarta Terraza 4943, Puerto Montt, Puerto Montt",store,,
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJb36nrIg6GJYR5DRzFMUNxMI,Ruta 7 Taller y Equipamiento,"Volcán Michimavida 358, Puerto Montt, Puerto Montt",store,4.9,75.0
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJIb6XrIg6GJYRR1X0TXMCjcs,Avanti chile,"Volcán Michimavida, Puerto Montt, Puerto Montt",store,,
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJZfvXbog6GJYRHRf1amxWPlo,Mundosoluciones,"Volcán Michimavida 295, Puerto Montt",store,,
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJDUlDcbk7GJYRvMxU0KvkeT0,Ride House,"Pasaje Nuevo Nueve 5053, Puerto Montt, Puerto Montt",store,,
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJWe4Gbqo7GJYR_SG3Puu0isw,C&M CALEB,"San Antonio Nieto 16, Puerto Montt, Puerto Montt",store,5.0,1.0
ChIJY7DVE4g6GJYRZrDgvSaZL8I,ChIJl5qBLOk6GJYR7vnFU8Spwaw,Sociedad Product Trade G&N Limitada,"El Chagual 4566, Puerto Montt, Puerto Montt",store,4.2,5.0
ChIJf3w8PHM8GJYRNqEIg2Q4iOU,ChIJcdtrvqU9GJYRwEAzI97NsS8,Vander Jack,"5480000, Puerto Montt",restaurant,4.0,4.0
ChIJf3w8PHM8GJYRNqEIg2Q4iOU,ChIJY1_003M8GJYRkkx4GW9tUsA,Comida Rapida El Sabroson Del Profe,"Avenida Los Notros 1551, Puerto Montt, Puerto Montt",restaurant,4.2,199.0
ChIJf3w8PHM8GJYRNqEIg2Q4iOU,ChIJ2-4by949GJYRzMZN_AYrRcM,Dragon Burger,"Norma Patiño Navarro 1641, Puerto Montt",restaurant,4.0,9.0
ChIJf3w8PHM8GJYRNqEIg2Q4iOU,ChIJn0RQGoY7GJYR5kjKMQHKuY4,Reisy Mascotas,"Bosquemar, Avenida Los Notros 1638, Puerto Montt",store,4.7,63.0
ChIJf3w8PHM8GJYRNqEIg2Q4iOU,ChIJWShZzjA9GJYR-yS4SFvuLoU,Modadictos LC,"Pasaje Pedro Sienna 1771, Puerto Montt",store,,
ChIJf3w8PHM8GJYRNqEIg2Q4iOU,ChIJQb_YQcM9GJYRBw_L8s8ETkw,MiniMarket Mirador de Volcanes,"Salvador Zurita Mella 1401, Puerto Montt",store,,
ChIJf3w8PHM8GJYRNqEIg2Q4iOU,ChIJX5N0IE47GJYRoEW-nbx_XJQ,La casa del pellet,"Gladys Cardenas Mansilla 1768, Puerto Montt",store,4.7,24.0
ChIJf3w8PHM8GJYRNqEIg2Q4iOU,ChIJHyeuWgA9GJYRl9BRgD2qnIE,Valenty,"Avenida Los Notros 1757, Puerto Montt",store,,
ChIJf3w8PHM8GJYRNqEIg2Q4iOU,ChIJsZfZ4BI9GJYR1ZMd61uL9mw,Regalitos Bosquemar,"5480000, Puerto Montt",store,1.0,1.0
ChIJf3w8PHM8GJYRNqEIg2Q4iOU,ChIJc_rKTvQ9GJYRRixaR71eflY,Frutos Lu,"Avenida Los Notros 1636, Puerto Montt",store,5.0,11.0
ChIJq1ntEPBCGJYRJLxxmvPDC-s,ChIJSzXDcHFnGJYRlDxZtjohm64,Banqueteria Olavarria,"Av. Brasil 203, Calbuco",restaurant,,
ChIJq1ntEPBCGJYRJLxxmvPDC-s,ChIJ68uwqNNnGJYRSfE6NARsLu4,Aguero Soto Sandra Roxana,"José Miguel Carrera 344, Calbuco, Calbuco",restaurant,,
ChIJq1ntEPBCGJYRJLxxmvPDC-s,ChIJn0toq0pnGJYR8AnCunXa02I,Very Deli,"José Miguel Carrera 270, Calbuco",restaurant,5.0,11.0
ChIJq1ntEPBCGJYRJLxxmvPDC-s,ChIJLb5xxoRnGJYR01ibyE1oXL8,Gran Bocado,"José Manuel Balmaceda 8, Calbuco",restaurant,4.5,55.0
ChIJq1ntEPBCGJYRJLxxmvPDC-s,ChIJN0jcg9NnGJYR-NPZqsE_TXg,Gastronomia Tipica Y Gourmet Jose Licandeo Correa Empresa Individual De Responsa,"Arturo Prat 151, Calbuco, Calbuco",restaurant,4.0,4.0
ChIJq1ntEPBCGJYRJLxxmvPDC-s,ChIJx5oO2PpnGJYRhWfZvYZrVaY,PALETBAR RESTAURANTE,"Eulogio Goycolea 499, Calbuco, Calbuco",restaurant,4.7,30.0
ChIJq1ntEPBCGJYRJLxxmvPDC-s,ChIJHVDwEwBnGJYRzIChNfrQfbE,Sabor en Ruta Fastfood,"José Miguel Carrera 192, Calbuco",restaurant,5.0,5.0
ChIJq1ntEPBCGJYRJLxxmvPDC-s,ChIJ_XQtoBdnGJYRR9jZ_9rJ1_s,Vestigio,"José Miguel Carrera 154, Calbuco",restaurant,4.5,140.0
ChIJq1ntEPBCGJYRJLxxmvPDC-s,ChIJl8kY-lVnGJYRjk2kMXD8gJM,Dónde maxi,"Eulogio Goycolea 277, Calbuco",restaurant,,
